name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	rz
$LHA10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LSTA3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LSTA4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LSTA5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LSTA6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LSTP1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LSTP2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LSTP3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LSTP4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LSTP5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LSTP6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LMTA1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LMTA2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
LMTA3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LMTA4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LMTA5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LMTA6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LTP1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
LTP2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
LTP3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
LTP4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
LTP5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LTP6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF13	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LOF14	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNA11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LNCA12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LCNM9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNM12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LCNP4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNP12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LCNS11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LCNS12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
LINS1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS13	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LINS14	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LBRO1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LBRO2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LBRO3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
LBRO4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
EKG2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
