name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	rz
LPT7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT13	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT14	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT15	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
LPT16	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes
AIN1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
AIN2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
AIN3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
AIN4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
DIN1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
RAH1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RAH10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH13	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPH14	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
RPF2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
RPF6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
RPF7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF13	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF14	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF15	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
RPF16	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
EKG2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
AIN17	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a
