name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	epz	rz
RPI10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPI11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPI12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RAC9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAC10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPC6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLF2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLF3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RLF4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLF10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
RLP3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
RLP4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
RLP5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLP10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLT1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLT2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLT3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLT4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	yes	n/a	yes
RLT5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RLT6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RLT7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLT8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLT9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RLT10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
ROF2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
ROF3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
ROF4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	yes	n/a
ROF5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
ROF10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI13	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LAI14	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LPI12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
LLF10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
EKG2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
AIN1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
AIN2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
AIN3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
AIN4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
DIN1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RMI4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RMI5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RMI6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RMI10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
RAO1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RAO2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RAO3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RAO4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RAO10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	yes
RPO7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPO12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPP12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT13	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT14	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT15	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a	n/a	n/a	n/a
RPT16	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
AIN17	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	Excel-labeled	n/a	n/a	n/a
