name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	rz
RPCD7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPCD8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RPPO10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
RIPI2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
RIPI3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
RIPI8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
RIPI9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI13	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RIPI14	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI11	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI12	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI13	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RSPI14	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
RSPI15	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
RSPI16	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
RAID1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
RAID2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	yes
RAID3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	n/a
RAID4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	yes	n/a
RAID5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RAID6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RAID7	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RAID8	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RAID9	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
RAID10	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF5	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
ROF6	SEEG	µV	0.0	500.0	StereoEEG	1000.0	good	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
EKG2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
N/A	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	n/a	n/a	n/a
AIN1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
AIN2	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
AIN3	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
AIN4	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
DIN1	SEEG	µV	0.0	500.0	StereoEEG	1000.0	bad	Excel-labeled	n/a	n/a
