name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	rz
EKG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
EKG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
AIN1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
AIN2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
AIN3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
AIN4	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
DIN1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
LAD1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAD2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAD3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAD4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAD7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LAD8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LAH1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	yes	yes
LAH2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	yes	yes
LAH3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAH4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes
LAH7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LAH8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPH8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
LPF16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
AST1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
AST2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
AST3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
AST4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
MST1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
MST2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
MST3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
MST4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PST6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
ALT6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
PLT8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a
AIN17	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a
