name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	rz
RAD4	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RAD5	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RAD6	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RAD7	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
PBT1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
PBT2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RAD8	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	yes	yes
RHD1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD3	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD4	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD5	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD6	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD7	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD8	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD9	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RHD10	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
FP1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
FP2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
DC01	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
DC02	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
DC03	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
DC04	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
F7	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
F8	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
$PBT1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
$PBT2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
EKG1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
EKG2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	n/a	n/a	n/a
RTG1	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG2	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG3	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG4	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG5	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG6	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG7	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG8	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG9	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG10	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG11	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG12	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG13	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG14	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG15	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG16	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG17	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG18	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
RTG19	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG20	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG21	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
RTG22	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
RTG23	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG24	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG25	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG26	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	bad	Excel-labeled	n/a	n/a
RTG27	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG28	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG29	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG30	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG31	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG32	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG33	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG34	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG35	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG36	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG37	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG38	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG39	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG40	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG41	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG42	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG43	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG44	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG45	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG46	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG47	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG48	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	n/a
RTG49	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG50	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG51	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG52	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG53	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG54	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG55	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG56	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG57	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG58	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG59	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG60	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	yes	yes
RTG61	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG62	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG63	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
RTG64	ECOG	µV	0.0	499.99999999999994	Electrocorticography	999.9999999999999	good	n/a	n/a	n/a
